"Server IP","DB User Name","App User Name","Total access"
"10.38.11.73","?","30SMEDINAA::PU=SAPSR3","54"
"10.38.11.73","?","40YSILVAJ::PU=SAPSR3","54"
"10.38.11.73","","30CALIAGAS::PU=SAPSR3","54"
"10.38.11.73","?","30AROMANR::PU=SAPSR3","54"
"10.38.11.73","","30AREBOLLED::PU=SAPSR3","54"
"10.38.11.73","","30IHAGOBIAN::PU=SAPSR3","54"
"10.38.11.73","","   30CDELRIO::PU=SAPSR3","54"
"10.38.11.73","?","30KESNIDAU::PU=SAPSR3","54"
"10.38.11.73","","	30AROMAN::PU=SAPSR3","54"
"10.38.11.73","","30MGAVILANB","54"
"10.38.11.73","","40VDONOSOO","54"
"10.38.11.73","","30MORELLANO::PU=SAPSR3","54"
"10.38.11.73","","40GSALVATIE::PU=SAPSR3","54"
"10.38.11.73","","10JPALTAB","54"
"10.38.11.73","","30CFLORESC::PU=SAPSR3","54"
"10.38.11.73","?","30IVARGASA::PU=SAPSR3","54"
"10.38.11.73","","30CRAVANAL::PU=SAPSR3","54"
"10.38.11.73","","30CGONZALGIO","54"
"10.38.11.73","?","30NBARRAD::PU=SAPSR3","54"
"10.38.11.73","","30CFLORESCA","53"
"10.38.11.73","","	30MNUNEZ::PU=SAPSR3","53"
"10.38.11.73","","	30GLOPEZ::PU=SAPSR3","53"
"10.38.11.73","?","10FDRAGNICT::PU=SAPSR3","53"
"10.38.11.73","","30AFUENTES::PU=SAPSR3","53"
"10.38.11.73","","30FCASTILLO::PU=SAPSR3","53"
"10.38.11.73","?","30RESPINOZAB::PU=SAPSR3","53"
"10.38.11.73","","40AHIDALGO::PU=SAPSR3","53"
"10.38.11.73","","30MCARRIZO::PU=SAPSR3","53"
"10.38.11.73","","	20HLOPEZ::PU=SAPSR3","53"
"10.38.11.73","","30MPEREIRA::PU=SAPSR3","53"
"10.38.11.73","","30FSAEZC::PU=SAPSR3","53"
"10.38.11.73","","10CABUAUAD::PU=SAPSR3","53"
"10.38.11.73","","30JINOSTROZG","53"
"10.38.11.73","","	40VARAYA::PU=SAPSR3","53"
"10.38.11.73","?","30MROZASR::PU=SAPSR3","53"
"10.38.11.73","","30VCASTILLO::PU=SAPSR3","53"
"10.38.11.73","","40EVALENCIAS","53"
"10.38.11.73","","30MMANRIQUER","52"
"10.38.11.73","?","30CARAVENAS::PU=SAPSR3","52"
"10.38.11.73","","30GJARAP","52"
"10.38.11.73","","	30MESTAY::PU=SAPSR3","52"
"10.38.11.73","?","30SKOTHERF::PU=SAPSR3","52"
"10.38.11.73","","30CINOSTROZ::PU=SAPSR3","52"
"10.38.11.73","?","30EDUARTEP::PU=SAPSR3","52"
"10.38.11.73","","	30NBARRA::PU=SAPSR3","52"
"10.38.11.73","","30PCISTERNAR","52"
"10.38.11.73","?","30JCOFREP::PU=SAPSR3","52"
"10.38.11.73","","30SJARA::PU=SAPSR3","52"
"10.38.11.73","","30FESPINOZA::PU=SAPSR3","52"
"10.38.11.73","?","40MBABONEIT::PU=SAPSR3","52"
"10.38.11.73","","30CALARCONB::PU=SAPSR3","52"
"10.38.11.73","?","30GTORRESC::PU=SAPSR3","52"
"10.38.11.73","","	30GSALUM::PU=SAPSR3","52"
"10.38.11.73","?","30FESPINDOLM::PU=SAPSR3","52"
"10.38.11.73","?","20VAGUAYOB::PU=SAPSR3","52"
"10.38.11.73","?","30CTURRYSR::PU=SAPSR3","52"
"10.38.11.73","","	30CCELIS::PU=SAPSR3","52"
"10.38.11.73","?","40MVALDIVII::PU=SAPSR3","52"
"10.38.11.73","","30CBASUALTOM","52"
"10.38.11.73","","30CCACERESU","52"
"10.38.11.73","?","30RPALOMINOP::PU=SAPSR3","51"
"10.38.11.73","","30CMERCADO::PU=SAPSR3","51"
"10.38.11.73","","40ENICKLIST::PU=SAPSR3","51"
"10.38.11.73","?","30LNUNEZR::PU=SAPSR3","51"
"10.38.11.73","","40NSANCHEZR","51"
"10.38.11.73","","30PRIQUELMEV::PU=SAPSR3","51"
"10.38.11.73","?","40CARAYAMAR::PU=SAPSR3","51"
"10.38.11.73","","40OHORMAZAB::PU=SAPSR3","51"
"10.38.11.73","?","30LZUNIGAA::PU=SAPSR3","51"
"10.38.11.73","","40EMARTINEZA","51"
"10.38.11.73","","30CMEDOC","51"
"10.38.11.73","","30PLAZCANO::PU=SAPSR3","51"
"10.38.11.73","","30AESCOBAR::PU=SAPSR3","51"
"10.38.11.73","?","30RAVENDANOB::PU=SAPSR3","51"
"10.38.11.73","","	30SPEREZ::PU=SAPSR3","51"
"10.38.11.73","","   30BVALDES::PU=SAPSR3","51"
"10.38.11.73","?","30MMOLINAC::PU=SAPSR3","51"
"10.38.11.73","","20CPEREIRA::PU=SAPSR3","51"
"10.38.11.73","","30ACACERES::PU=SAPSR3","51"
"10.38.11.73","?","40GVANINF::PU=SAPSR3","51"
"10.38.11.73","","30KRODRIGUE::PU=SAPSR3","51"
"10.38.11.73","","   40VZAMBRA::PU=SAPSR3","51"
"10.38.11.73","","40MRUIZ::PU=SAPSR3","51"
"10.38.11.73","","40YHUENCHUAM","51"
"10.38.11.73","","30MPOBLETE::PU=SAPSR3","50"
"10.38.11.73","?","20ASOLISF::PU=SAPSR3","50"
"10.38.11.73","","   20RMATUTE::PU=SAPSR3","50"
"10.38.11.73","","30JFARIASF","50"
"10.38.11.73","?","40CMAUREIRAP::PU=SAPSR3","50"
"10.38.11.73","","40CFERNANDEC::PU=SAPSR3","50"
"10.38.11.73","?","40RCORTEZS::PU=SAPSR3","50"
"10.38.11.73","","30MMASANES::PU=SAPSR3","50"
"10.38.11.73","","30CFIGUEROAV","50"
"10.38.11.73","","40SRAMIREZB","50"
"10.38.11.73","","30HHERRERA::PU=SAPSR3","50"
"10.38.11.73","","	10AVELIZ::PU=SAPSR3","50"
"10.38.11.73","","30AMIRANDA::PU=SAPSR3","50"
"10.38.11.73","","30MROSALES::PU=SAPSR3","50"
"10.38.11.73","?","30MCASANOVAC::PU=SAPSR3","50"
"10.38.11.73","","30CGARRIDO::PU=SAPSR3","50"
"10.38.11.73","?","40PFUENTESV::PU=SAPSR3","50"
"10.38.11.73","","	30DJULIO::PU=SAPSR3","50"
"10.38.11.73","","30DGALARCE::PU=SAPSR3","50"
"10.38.11.73","","20JALVAREZ::PU=SAPSR3","50"
"10.38.11.73","","30AARMIJOR::PU=SAPSR3","50"
"10.38.11.73","","30JBRITOB::PU=SAPSR3","50"
"10.38.11.73","","   30VZUNIGA::PU=SAPSR3","50"
"10.38.11.73","?","30FBADILLAP::PU=SAPSR3","50"
"10.38.11.73","","   30MCAMPOS::PU=SAPSR3","50"
"10.38.11.73","","30PCISTERNA::PU=SAPSR3","49"
"10.38.11.73","","40CCARVAJAL::PU=SAPSR3","49"
"10.38.11.73","?","30FCORNEJOG::PU=SAPSR3","49"
"10.38.11.73","","30SMEDINAA","49"
"10.38.11.73","","30RAGUILERA::PU=SAPSR3","49"
"10.38.11.73","","	30ESILVA::PU=SAPSR3","49"
"10.38.11.73","","10RSEPULVEDJ","49"
"10.38.11.73","","30LPAREDES::PU=SAPSR3","49"
"10.38.11.73","","40FQUIROGAG","49"
"10.38.11.73","?","30CGARABITOA::PU=SAPSR3","49"
"10.38.11.73","","40IESCUDEROA","49"
"10.38.11.73","","   30JDONOSO::PU=SAPSR3","49"
"10.38.11.73","?","30MBIZARRON::PU=SAPSR3","49"
"10.38.11.73","","30PMONDACAM","49"
"10.38.11.73","","30RCORTESA","49"
"10.38.11.73","?","30VVILLARROO::PU=SAPSR3","49"
"10.38.11.73","","30DRAMIREZV::PU=SAPSR3","49"
"10.38.11.73","?","20RMAYORGAA::PU=SAPSR3","49"
"10.38.11.73","?","30FBLANCOB::PU=SAPSR3","49"
"10.38.11.73","?","30CSAEZA::PU=SAPSR3","49"
"10.38.11.73","","   30ETORRES::PU=SAPSR3","49"
"10.38.11.73","?","30GDIAZC::PU=SAPSR3","48"
"10.38.11.73","","30ISANTIBAN::PU=SAPSR3","48"
"10.38.11.73","","40DABARCAA","48"
"10.38.11.73","?","10JJOFRED::PU=SAPSR3","48"
"10.38.11.73","","30KAVENDANO::PU=SAPSR3","48"
"10.38.11.73","?","30JARIASO::PU=SAPSR3","48"
"10.38.11.73","","30SVERDUGO::PU=SAPSR3","48"
"10.38.11.73","","	40YSILVA::PU=SAPSR3","48"
"10.38.11.73","","40RMARAMBIO::PU=SAPSR3","48"
"10.38.11.73","","   30VARMIJO::PU=SAPSR3","48"
"10.38.11.73","","30JMARISCALC","48"
"10.38.11.73","?","10CCANALESP::PU=SAPSR3","48"
"10.38.11.73","","40LMARTINEM","48"
"10.38.11.73","","30JHERNAEZR","48"
"10.38.11.73","","30CDELRIOD","48"
"10.38.11.73","","40EVALENCIA::PU=SAPSR3","48"
"10.38.11.73","","30GMAUTORV","48"
"10.38.11.73","","20MMOLINAS::PU=SAPSR3","48"
"10.38.11.73","?","30GCALDERONA::PU=SAPSR3","48"
"10.38.11.73","","30JBECERRAS","48"
"10.38.11.73","?","30AGUTIERREG::PU=SAPSR3","48"
"10.38.11.73","?","40EMARTINEZA::PU=SAPSR3","47"
"10.38.11.73","","30MBIZARRO::PU=SAPSR3","47"
"10.38.11.73","","30VFLORESG","47"
"10.38.11.73","?","40RCASTILLOA::PU=SAPSR3","47"
"10.38.11.73","","	30VRIVAS::PU=SAPSR3","47"
"10.38.11.73","","30SPARADAV","47"
"10.38.11.73","","30AESCOBARB","47"
"10.38.11.73","","30VCASTILLOM","47"
"10.38.11.73","","30VAHUMADAM::PU=SAPSR3","47"
"10.38.11.73","","	40PPEREZ::PU=SAPSR3","47"
"10.38.11.73","","30AGALINDO::PU=SAPSR3","47"
"10.38.11.73","?","30FMORALESV::PU=SAPSR3","47"
"10.38.11.73","","30FPARRAG","47"
"10.38.11.73","","30NBECERRA::PU=SAPSR3","47"
"10.38.11.73","?","30JZUNIGAV::PU=SAPSR3","47"
"10.38.11.73","","30XBENAVENT::PU=SAPSR3","47"
"10.38.11.73","","40AGARCIAP","47"
"10.38.11.73","","10LPINTOL::PU=SAPSR3","47"
"10.38.11.73","","	30PYANEZ::PU=SAPSR3","47"
"10.38.11.73","","   30LPARADA::PU=SAPSR3","47"
"10.38.11.73","","	40KRAMOS::PU=SAPSR3","47"
"10.38.11.73","","30JALMAZAB::PU=SAPSR3","46"
"10.38.11.73","?","30MMARTINEZP::PU=SAPSR3","46"
"10.38.11.73","","30IAHUMADA::PU=SAPSR3","46"
"10.38.11.73","","20CPEREZG::PU=SAPSR3","46"
"10.38.11.73","","40JREYESO","46"
"10.38.11.73","","	40EMUNOZ::PU=SAPSR3","46"
"10.38.11.73","?","30CBETANZOB::PU=SAPSR3","46"
"10.38.11.73","","30RPALOMINOP","46"
"10.38.11.73","","30NLAGOSGA::PU=SAPSR3","46"
"10.38.11.73","","30TDIAZ::PU=SAPSR3","46"
"10.38.11.73","","30JSANTISB","46"
"10.38.11.73","?","30CMESIAST::PU=SAPSR3","46"
"10.38.11.73","","   30MDONOSO::PU=SAPSR3","46"
"10.38.11.73","","	40DSABAH::PU=SAPSR3","46"
"10.38.11.73","?","40DRAMIREZC::PU=SAPSR3","46"
"10.38.11.73","","30APIZARRO::PU=SAPSR3","46"
"10.38.11.73","?","30VALARCONA::PU=SAPSR3","46"
"10.38.11.73","","30DSEPULVED::PU=SAPSR3","46"
"10.38.11.73","?","30VRUIZI::PU=SAPSR3","46"
"10.38.11.73","","	40LUBEDA::PU=SAPSR3","46"
"10.38.11.73","","	30GBELLO::PU=SAPSR3","46"
"10.38.11.73","","   30SHERVAS::PU=SAPSR3","46"
"10.38.11.73","","30SVERDUGOB","45"
"10.38.11.73","","10AYORSTON::PU=SAPSR3","45"
"10.38.11.73","?","40VACEVEDOH::PU=SAPSR3","45"
"10.38.11.73","","30RPALOMINO::PU=SAPSR3","45"
"10.38.11.73","","30VARRIAGAD::PU=SAPSR3","45"
"10.38.11.73","","30NOLIVARESD","45"
"10.38.11.73","","	30VNAVEA::PU=SAPSR3","45"
"10.38.11.73","","30PGUZMANC","45"
"10.38.11.73","","30ABERGMANNM::PU=SAPSR3","45"
"10.38.11.73","","	40ETAPIA::PU=SAPSR3","45"
"10.38.11.73","","30ESALAZAB::PU=SAPSR3","45"
"10.38.11.73","?","40BVENEGASG::PU=SAPSR3","45"
"10.38.11.73","","30FCRUCESD","45"
"10.38.11.73","","30BHIPOLITO::PU=SAPSR3","45"
"10.38.11.73","","30CMEDO::PU=SAPSR3","45"
"10.38.11.73","","30ARIVERAV","45"
"10.38.11.73","?","40YNAVARRETG::PU=SAPSR3","45"
"10.38.11.73","?","40CCARVAJALO::PU=SAPSR3","45"
"10.38.11.73","","20LLINNEBRI::PU=SAPSR3","45"
"10.38.11.73","","40JMAESTRE::PU=SAPSR3","45"
"10.38.11.73","","30KHERNANDE::PU=SAPSR3","45"
"10.38.11.73","","30JSOTOLE","45"
"10.38.11.73","","30AACUNAP","45"
"10.38.11.73","","30CVALEROG","45"
"10.38.11.73","?","30HHERNANDER::PU=SAPSR3","45"
"10.38.11.73","","30FTOLOZAR","45"
"10.38.11.73","","30JMARTINECA","45"
"10.38.11.73","","10PVIDELAR","45"
"10.38.11.73","?","40SGERLACHM::PU=SAPSR3","45"
"10.38.11.73","","   30AQUIROZ::PU=SAPSR3","44"
"10.38.11.73","?","30CGONZALEZY::PU=SAPSR3","44"
"10.38.11.73","?","30JVEGAVA::PU=SAPSR3","44"
"10.38.11.73","","30JVIVEROSP","44"
"10.38.11.73","","30FESPINOZAM","44"
"10.38.11.73","?","30ECANOS::PU=SAPSR3","44"
"10.38.11.73","","30CFICAC::PU=SAPSR3","44"
"10.38.11.73","","20AKLENNERB","44"
"10.38.11.73","?","30LNAVARROA::PU=SAPSR3","44"
"10.38.11.73","","30MMASANESH","44"
"10.38.11.73","?","30FNUNEZN::PU=SAPSR3","44"
"10.38.11.73","","30FJARAMIL::PU=SAPSR3","44"
"10.38.11.73","","	30MCERDA::PU=SAPSR3","44"
"10.38.11.73","","   30TMORAGA::PU=SAPSR3","44"
"10.38.11.73","?","30MNUNEZW::PU=SAPSR3","44"
"10.38.11.73","","20MANCAVILA::PU=SAPSR3","44"
"10.38.11.73","","30VMUNOZARA","44"
"10.38.11.73","?","30DMOLINAL::PU=SAPSR3","44"
"10.38.11.73","?","30ARIOSR::PU=SAPSR3","44"
"10.38.11.73","?","40CVICENCIOV::PU=SAPSR3","44"
"10.38.11.73","","40CSILVAA::PU=SAPSR3","44"
"10.38.11.73","","   40EORMENO::PU=SAPSR3","44"
"10.38.11.73","","30DVALDEBEN::PU=SAPSR3","44"
"10.38.11.73","","40CCARDENAS::PU=SAPSR3","44"
"10.38.11.73","","40NELGUETA::PU=SAPSR3","44"
"10.38.11.73","","30ATILLERIA::PU=SAPSR3","44"
"10.38.11.73","?","30RWITTENBEP::PU=SAPSR3","44"
"10.38.11.73","?","40ESOTOG::PU=SAPSR3","43"
"10.38.11.73","","40RMORALES::PU=SAPSR3","43"
"10.38.11.73","?","30GMAUTORV::PU=SAPSR3","43"
"10.38.11.73","?","30FESPINOZAM::PU=SAPSR3","43"
"10.38.11.73","","40IGONZALEZJ","43"
"10.38.11.73","","   30AIBARRA::PU=SAPSR3","43"
"10.38.11.73","?","40TMORENOV::PU=SAPSR3","43"
"10.38.11.73","","   20EKRACHT::PU=SAPSR3","43"
"10.38.11.73","","30ICORTESF","43"
"10.38.11.73","?","30KDAINET::PU=SAPSR3","43"
"10.38.11.73","","30RCISTERNRE::PU=SAPSR3","43"
"10.38.11.73","?","30OESCAMILLN::PU=SAPSR3","43"
"10.38.11.73","","20JFERNANDE::PU=SAPSR3","43"
"10.38.11.73","","40JFERNANDEV","43"
"10.38.11.73","","40SPEDREROSO","43"
"10.38.11.73","","	40PBARRA::PU=SAPSR3","43"
"10.38.11.73","","30EMAFALDOV::PU=SAPSR3","43"
"10.38.11.73","","20HVERGARA::PU=SAPSR3","43"
"10.38.11.73","","	10WLEYVA::PU=SAPSR3","43"
"10.38.11.73","","30YNOVAG","43"
"10.38.11.73","","40FSANCHEZ::PU=SAPSR3","43"
"10.38.11.73","","30MALVARADO::PU=SAPSR3","43"
"10.38.11.73","?","40FMENDEZP::PU=SAPSR3","42"
"10.38.11.73","","40MGONZALEZ::PU=SAPSR3","42"
"10.38.11.73","","30VMUNOZAR::PU=SAPSR3","42"
"10.38.11.73","","   40GQUEZAD::PU=SAPSR3","42"
"10.38.11.73","","30FLETELIER::PU=SAPSR3","42"
"10.38.11.73","","40AESCUDEROL","42"
"10.38.11.73","?","30JMARISCALC::PU=SAPSR3","42"
"10.38.11.73","","30XBENAVENTV","42"
"10.38.11.73","?","30SGARCESG::PU=SAPSR3","42"
"10.38.11.73","?","40FHUAMANGAA::PU=SAPSR3","42"
"10.38.11.73","?","20MHIDALGOA::PU=SAPSR3","42"
"10.38.11.73","","30VAHUMADA::PU=SAPSR3","42"
"10.38.11.73","","30FMORALESV","42"
"10.38.11.73","?","40JVILLANUEB::PU=SAPSR3","42"
"10.38.11.73","","30VPEREZM","42"
"10.38.11.73","?","40JQUIJADAG::PU=SAPSR3","42"
"10.38.11.73","","30DCANALES::PU=SAPSR3","42"
"10.38.11.73","","40PFUENTESV","42"
"10.38.11.73","","20FVASCONCE::PU=SAPSR3","42"
"10.38.11.73","","30NFAJARDOM::PU=SAPSR3","42"
"10.38.11.73","","30JROA::PU=SAPSR3","42"
"10.38.11.73","","30MAMPUERO::PU=SAPSR3","42"
"10.38.11.73","","20JFIGUEROAP::PU=SAPSR3","42"
"10.38.11.73","","30NALCAINO::PU=SAPSR3","42"
"10.38.11.73","","40PFIGUEROA::PU=SAPSR3","42"
"10.38.11.73","","30YMORALES::PU=SAPSR3","42"
"10.38.11.73","","40KFUENTES::PU=SAPSR3","42"
"10.38.11.73","","40NAVILESG","41"
"10.38.11.73","","30HARAYAG","41"
"10.38.11.73","?","40AIBARRAD::PU=SAPSR3","41"
"10.38.11.73","","30CBETANZOB","41"
"10.38.11.73","?","30MSANCHEZVI::PU=SAPSR3","41"
"10.38.11.73","","20AZULETAG::PU=SAPSR3","41"
"10.38.11.73","?","40PAREVALOM::PU=SAPSR3","41"
"10.38.11.73","","20MVIDALV::PU=SAPSR3","41"
"10.38.11.73","?","40AVALENZUEL::PU=SAPSR3","41"
"10.38.11.73","?","40KMENESESG::PU=SAPSR3","41"
"10.38.11.73","","40KVERA::PU=SAPSR3","41"
"10.38.11.73","","	40NROZAS::PU=SAPSR3","41"
"10.38.11.73","","40HGALLARDO::PU=SAPSR3","41"
"10.38.11.73","","30CALVARAL::PU=SAPSR3","41"
"10.38.11.73","?","40AARAYAESCO::PU=SAPSR3","41"
"10.38.11.73","","30SZAMBRANO::PU=SAPSR3","41"
"10.38.11.73","","20AKLENNER::PU=SAPSR3","41"
"10.38.11.73","","40BPINILLA::PU=SAPSR3","41"
"10.38.11.73","","30FCORDOVEZS","41"
"10.38.11.73","?","40CCARISB::PU=SAPSR3","41"
"10.38.11.73","","30MLLANOSS::PU=SAPSR3","41"
"10.38.11.73","?","20JLOZAM::PU=SAPSR3","41"
"10.38.11.73","","40JVASQUEZA","41"
"10.38.11.73","","30RIRAIRAM","41"
"10.38.11.73","","30VAGUILAR::PU=SAPSR3","41"
"10.38.11.73","?","40MPICHINGUC::PU=SAPSR3","41"
"10.38.11.73","?","40BPINILLAS::PU=SAPSR3","41"
"10.38.11.73","?","30MMULLENDOE::PU=SAPSR3","41"
"10.38.11.73","","	30NURETA::PU=SAPSR3","41"
"10.38.11.73","","DBSL: con=0, no client_i","40"
"10.38.11.73","?","40KCELISG::PU=SAPSR3","40"
"10.38.11.73","","30HRODRIGUEP","40"
"10.38.11.73","?","30ADELCAMPOC::PU=SAPSR3","40"
"10.38.11.73","","40ETAPIAO","40"
"10.38.11.73","?","30SRAMONEDAF::PU=SAPSR3","40"
"10.38.11.73","","	30KBOZZO::PU=SAPSR3","40"
"10.38.11.73","","30MCARRASCOV","40"
"10.38.11.73","","   10FGUZMAN::PU=SAPSR3","40"
"10.38.11.73","","40RAGUILARP::PU=SAPSR3","40"
"10.38.11.73","","40MJOFREP","40"
"10.38.11.73","","30CPARADAA","40"
"10.38.11.73","","30DPOBLETEA","40"
"10.38.11.73","?","20RNUNEZC::PU=SAPSR3","40"
"10.38.11.73","","30KROMANE","40"
"10.38.11.73","?","30PLOPEZM::PU=SAPSR3","40"
"10.38.11.73","","	30IBARRA::PU=SAPSR3","40"
"10.38.11.73","?","30PURBINAROJ::PU=SAPSR3","40"
"10.38.11.73","?","40AGALLEGOSG::PU=SAPSR3","40"
"10.38.11.73","?","30NFUENTESR::PU=SAPSR3","40"
"10.38.11.73","","30JVASQUEZSE","40"
"10.38.11.73","?","30SROJASVEL::PU=SAPSR3","40"
"10.38.11.73","","40HPEREIRA::PU=SAPSR3","40"
"10.38.11.73","","30RVALVERDE::PU=SAPSR3","40"
"10.38.11.73","","30EDIAZN","40"
"10.38.11.73","","30ACACERGUT","40"
"10.38.11.73","?","40SREYESA::PU=SAPSR3","40"
"10.38.11.73","","10CCANALES::PU=SAPSR3","39"
"10.38.11.73","","	30JURZUA::PU=SAPSR3","39"
"10.38.11.73","?","30FGONZALEZG::PU=SAPSR3","39"
"10.38.11.73","","30MCERDAG","39"
"10.38.11.73","?","40ECARRASV::PU=SAPSR3","39"
"10.38.11.73","","30KDAINET","39"
"10.38.11.73","","	30MBUTTO::PU=SAPSR3","39"
"10.38.11.73","","20LPACHECO::PU=SAPSR3","39"
"10.38.11.73","?","30DMORALESM::PU=SAPSR3","39"
"10.38.11.73","","30EIBARRAV::PU=SAPSR3","39"
"10.38.11.73","","30CGONZALGI::PU=SAPSR3","39"
"10.38.11.73","","20COJEDAB","39"
"10.38.11.73","","   30ICORTES::PU=SAPSR3","39"
"10.38.11.73","","40LMARTINE::PU=SAPSR3","39"
"10.38.11.73","?","30MCIDS::PU=SAPSR3","39"
"10.38.11.73","?","10FGUZMANM::PU=SAPSR3","39"
"10.38.11.73","","40JCORDOVAG","39"
"10.38.11.73","?","40SPEDREROSO::PU=SAPSR3","39"
"10.38.11.73","","30MPODESTAE","39"
"10.38.11.73","?","40PINTRIGAOG::PU=SAPSR3","38"
"10.38.11.73","?","30VCASTILLOM::PU=SAPSR3","38"
"10.38.11.73","","20PSANCHEZ::PU=SAPSR3","38"
"10.38.11.73","","30JALEGRIAL::PU=SAPSR3","38"
"10.38.11.73","?","30MMONTECIR::PU=SAPSR3","38"
"10.38.11.73","?","30SORELLANAM::PU=SAPSR3","38"
"10.38.11.73","","30JCABANILL::PU=SAPSR3","38"
"10.38.11.73","?","30MMASANESH::PU=SAPSR3","38"
"10.38.11.73","","30RCONTALBA::PU=SAPSR3","38"
"10.38.11.73","?","40STOBARMARA::PU=SAPSR3","38"
"10.38.11.73","?","30CVIDALH::PU=SAPSR3","38"
"10.38.11.73","","40KMOLINAC","38"
"10.38.11.73","?","30PLAZCANOR::PU=SAPSR3","38"
"10.38.11.73","","30CSOTO::PU=SAPSR3","38"
"10.38.11.73","?","40NCARRASCOC::PU=SAPSR3","38"
"10.38.11.73","","40JLERMAD","38"
"10.38.11.73","","40CALARCON::PU=SAPSR3","38"
"10.38.11.73","","30FCANALEZ::PU=SAPSR3","38"
"10.38.11.73","","   20OCUEVAS::PU=SAPSR3","37"
"10.38.11.73","?","30FGUZMANG::PU=SAPSR3","37"
"10.38.11.73","","40AARANDAM","37"
"10.38.11.73","","10PMALUJEA","37"
"10.38.11.73","","30MBIZARRON","37"
"10.38.11.73","","30LCOBSC::PU=SAPSR3","37"
"10.38.11.73","?","30LPEREZF::PU=SAPSR3","37"
"10.38.11.73","","   40CDONOSO::PU=SAPSR3","37"
"10.38.11.73","","30VSEPULVEDS","37"
"10.38.11.73","?","40FCONCHAV::PU=SAPSR3","37"
"10.38.11.73","?","30CCELISV::PU=SAPSR3","37"
"10.38.11.73","","20CCANCINOL::PU=SAPSR3","37"
"10.38.11.73","","30KVILLARRO::PU=SAPSR3","37"
"10.38.11.73","","20FMATHIAS::PU=SAPSR3","37"
"10.38.11.73","","40JFERNANDE::PU=SAPSR3","37"
"10.38.11.73","","   30MMORENO::PU=SAPSR3","37"
"10.38.11.73","","30ERIVERAG","37"
"10.38.11.73","","40VZAMBRAN","37"
"10.38.11.73","?","30ORUIZC::PU=SAPSR3","37"
"10.38.11.73","","	30RLAGOS::PU=SAPSR3","37"
"10.38.11.73","?","20RMATUTER::PU=SAPSR3","36"
"10.38.11.73","?","30SOLGUINA::PU=SAPSR3","36"
"10.38.11.73","","40MCABRERA::PU=SAPSR3","36"
"10.38.11.73","","30KCALDERONC","36"
"10.38.11.73","?","30JVELASQUS::PU=SAPSR3","36"
"10.38.11.73","","30AMIRANDAM","36"
"10.38.11.73","","40DOGALDEA","36"
"10.38.11.73","","40FMENDEZP","36"
"10.38.11.73","","   30FTOLOZA::PU=SAPSR3","36"
"10.38.11.73","?","40CPONCES::PU=SAPSR3","36"
"10.38.11.73","?","40MURBINAR::PU=SAPSR3","36"
"10.38.11.73","","30RGUTIERZUR","36"
"10.38.11.73","","40RHERRERA::PU=SAPSR3","36"
"10.38.11.73","?","30CFIGUEROAC::PU=SAPSR3","36"
"10.38.11.73","","30SMONTIELP","36"
"10.38.11.73","","30MBUSTAMANR","36"
"10.38.11.73","","20EESPINOSA::PU=SAPSR3","36"
"10.38.11.73","","30JVILLASECF","36"
"10.38.11.73","","   10MMUELAS::PU=SAPSR3","36"
"10.38.11.73","?","30BLATORREM::PU=SAPSR3","36"
"10.38.11.73","?","10CVERAM::PU=SAPSR3","36"
"10.38.11.73","","40ICARRASCOV::PU=SAPSR3","36"
"10.38.11.73","?","30BROAR::PU=SAPSR3","36"
"10.38.11.73","","	40MJOFRE::PU=SAPSR3","36"
"10.38.11.73","","10WLEYVAF","36"
"10.38.11.73","?","30MCORDERO::PU=SAPSR3","36"
"10.38.11.73","","30IMALMBORG::PU=SAPSR3","36"
"10.38.11.73","?","30DARRIETAM::PU=SAPSR3","36"
"10.38.11.73","","   40MURBINA::PU=SAPSR3","36"
"10.38.11.73","?","40CBRAVOL::PU=SAPSR3","36"
"10.38.11.73","","30FHUICHAQU::PU=SAPSR3","36"
"10.38.11.73","?","20AESCOBARP::PU=SAPSR3","36"
"10.38.11.73","","20GCARO::PU=SAPSR3","36"
"10.38.11.73","","   30ACAMPOS::PU=SAPSR3","36"
"10.38.11.73","","40VGONZALEZD","36"
"10.38.11.73","","	20APALMA::PU=SAPSR3","35"
"10.38.11.73","","   30LFLORES::PU=SAPSR3","35"
"10.38.11.73","?","30CFUENTESA::PU=SAPSR3","35"
"10.38.11.73","?","40ACONTRERAB::PU=SAPSR3","35"
"10.38.11.73","?","40DPEREIRAS::PU=SAPSR3","35"
"10.38.11.73","?","10CMUNOZD::PU=SAPSR3","35"
"10.38.11.73","","30MVILLANUEP","35"
"10.38.11.73","","30FECHEVERRR","35"
"10.38.11.73","?","30JCERDAH::PU=SAPSR3","35"
"10.38.11.73","","30PROMEROVA::PU=SAPSR3","35"
"10.38.11.73","","40FARAVENA::PU=SAPSR3","35"
"10.38.11.73","","40JVEGAP","35"
"10.38.11.73","?","30LMENAJ::PU=SAPSR3","35"
"10.38.11.73","?","40ESANMARTIS::PU=SAPSR3","35"
"10.38.11.73","","30NGAJARDO::PU=SAPSR3","35"
"10.38.11.73","","30FLETELIERR","35"
"10.38.11.73","","	30VMAGNA::PU=SAPSR3","35"
"10.38.11.73","","40HMILLANAO::PU=SAPSR3","35"
"10.38.11.73","","30NGARRIDO::PU=SAPSR3","35"
"10.38.11.73","","   40KMOLINA::PU=SAPSR3","35"
